COURSE,Danish title,Point( ECTS ),Language of instruction,Evaluation,Location,Course type,Type of assessment,Aid,Duration of Course,Schedule,Study lines,Recommended Academic prerequisites,Academic prerequisites,Mandatory Prerequisites,General course objectives,Learning objectives,Content,Remarks,Highlighted Message,Last updated,Scope and form,Exam duration,Home page,Previous Course,Registration Sign up,Not applicable together with,Green challenge participation,Department,Department involved,External Institution,Date of examination,Responsible,Course co-responsible,Institute,Main responsible name,Main responsible pic,Co responsible name 1,Co responsible pic 1,Co responsible name 2,Co responsible pic 2,Co responsible name 3,Co responsible pic 3,Co responsible name 4,Co responsible pic 4
62606,"Anvendt diskret reguleringsteknik på mekaniske, fluide og termiske anlæg",10,English,"7 step scale , external examiner",Campus Ballerup,BEng,Oral examination and reports,All Aid,13 weeks + 3 weeks,Autumn E3A (Tues 8-12) and January,[ ],,,,"The aim of the course is to give the students a professional competence to apply methods for analysis, design and implementation of mechatronic systems used in industrial equipment and energy systems, including being able to perform quality control of the designed control systems and manage the development process from requirement specification to delivery and commissioning. <br /><br /> The course provides an understanding of applied discrete control techniques, including the basic concepts and methods so that the student can analyze, design, simulate and implement digital software algorithms for control systems using industrial computer PLC &amp; graphical panels HMI as well as practical process systems. ","A student who has met the objectives of the course will be able to:<br />- Be able to use real-time industrial software for programming PID control algorithms on industrial computers PLC and microcomputer equipment Be able to design, build and use a smaller SCADA system.<br />- Understand interfacing of transmitters and actuators. Analog power actuators, frequency inverters and AC motors, valves, pumps.<br />- Have an understanding of FUZZY control and be able to apply a self-organizing FUZZY controller to a process plant.<br />- Have knowledge of digital filtering methods, including lowpass and Kalman filtering.<br />- Understand and be able to apply the principles of feedforward, cascade and splitrange regulation to an industrial computer PLC.<br />- Understand sampled systems, sampling frequency, folding and aliasing. Analog to digital conversion ADC and DAC and conversion solution LSB.<br />- Be able to design and implement discrete noise filtering and discrete PID controller algorithms in the form of software for an industrial computer PLC.<br />- Have hands-on practical lab work with control systems and process models.</li></ul>","Sampling frequency, folding and aliasing. <br /> Discrete 1st order filter and Kalman filtering. <br /> FUZZY control and self-organizing FUZZY control. <br /> Discrete PID controller and implementation on PLC. <br /> Advanced control methods and their application. <br /> Quality control and management of the development process. <br /> Practical exercises with simulator, PLC &amp; HMI. ","Literature, notes, tasks and used Powerpoint Slide stated when the course starts ","Design, Machine and Production (100%), Workshop and Laboratory <br /> Mechanical Engineering, Ballerup: Elective","05. maj, 2020","Lectures, group and laboratory work. Software development for industrial computer PLC & graphical user interfaces HMI lab with practical installations",,,,At the Studyplanner,62720. 62851,,62 Department of Engineering Technology and Didactics,,,The last day,"Søren Beyer Nielsen , sbeni@dtu.dk",,,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
62607,Anvendt industrirobot teknik,5,English,"7 step scale , internal examiner",Campus Ballerup,BEng,Evaluation of exercises/reports,All Aid,13 weeks,Autumn E1B (Thurs 13-17)  Spring F1B (Thurs 13-17),[ ],,,,"The course aims to provide students with professional competence to be able to word with sensor input for robot applications, simulating robot paths and develop software for controlling an industrial robot system. <br /> Get an understanding of methods of analysis, design and implementation of a control on an electromechanical robot plant <br /> Get an understanding of the interaction between mechanics, control, software and electronics. <br /> Understand safety risk for people around the operation of autonomous robot systems. ",A student who has met the objectives of the course will be able to:<br />- Be able to use python script language for robotics<br />- Be able to use 3D simulation software for robot path planning simulation.<br />- Be able to generate specific robot language in 3D simulation software.<br />- Be able to use software to interface an industrial robot<br />- Understand and be able to use sensor technology for robot applications<br />- Understand the basic mathematics in robot kinematics.<br />- Understand the electrical and mechanical structure of industrial robots and the meaning of encoder and motor on the robot.<br />- Understanding of redundant safety circuits for emergency stop systems if. current rules for robot systems.<br />- Have knowledge of personal safety on autonomous robotic systems</li></ul>,Industrial robot <br /> Sensor technology <br /> Robot programming <br /> Robot simulation program <br /> Practical exercises robot lab. ,"Literature, notes, tasks and used Powerpoint Slide stated when the course starts ","Design, Machine and Production (100%), Workshop and Laboratory <br /> Mechanical Engineering, Ballerup: elective","24. november, 2020","Lectures, group and laboratory work. Hands-on on the industrial robot Software development at 3D robot simulation software Python software development of sensor system for robotics",,,,At the Studyplanner,,,62 Department of Engineering Technology and Didactics,,,Decide with teacher,"Mads Peter Schreiber , Ballerup Campus, Building Ballerup, Ph. (+45) 3588 5308 , mpsc@dtu.dk","Jens Cortsen (Primary contact person) , jenco@dtu.dk",,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
62614,Advanced Engineering Dynamics,5,English,"7 step scale , internal examiner",Campus Ballerup,BEngOffered as a single course,Written examination and exercises  The final grade will be based on two projects and a four hours written exam.,All Aid,13 weeks,Autumn E3B (Fri 13-17)  Spring F4A (Tues 13-17),[ ],,,,"To provide the students with a theoretical and practical foundation for understanding, formulating, and solving complex dynamic problems by using analytical methods and simulation software within dynamics and analytical mechanics. The problems are real world problems from the fields: design, machines, vehicles, mechanisms, robotic and space technology. ","A student who has met the objectives of the course will be able to:<br />- Apply Newton’s second law and free body diagram to formulate equations of motion in rectangular- and polar coordinates for complex mechanical system.<br />- Apply Lagranges equations with generalized forces/torques to formulate equations of motion for complex mechanical system.<br />- Analyze equations of motion using both analytical methods and computer simulations.<br />- Apply analytical methods and computer simulations to solve equations of motion for mechanical systems.<br />- Apply analytical mechanics to solve practical engineering problems within machines, vehicles, robots and satellites.<br />- Apply computer software for graphic illustration of solution of equations of motion.<br />- Document technical calculations in reports with correct description of theoretical and experimental procedures, in a clear way, using technical terms, giving physical interpretations and evaluations of results.<br />- Acquire new knowledge in analyical mechanics.<br />- Understand and explain limitations of linearization of equations of motion.<br />- Read engineering and mathematical literature on advanced dynamics.<br />- Work in groups and cooperate on reports.</li></ul>","Newtons second law in rectangular and polar coordinates. Keplers three laws. Central forces and orbit mechanics. Newtons law of gravitation. Hohmann-orbits. Rocket equation. Relative motion analysis in translating and rotating systems in 2D and 3D, including fictitious forces. Three-dimensional kinematics and dynamics of rigid bodies. Mass moment of inertia for rigid bodies in 3D, inertia Tensor. Angular momentum. Eulers equations of motion. Gyroscopic motion. Euler angles. Torque-free motion. <br /><br /> Analytical mechanics: <br /> Lagrange’s equations including generalized coordinates and forces/torques. Principle of virtual work. D’Alembert principle. Lagrange’s equations. Hamilton’s principle of least action. Gyroscopic motion. Conservative and non-conservative systems. <br /><br /> The theoretical results of the course will be illustrated by practical examples. ","This is a relevant 6th semester optional course for Mechanical Engineering and is offered by the Department of ""Design, Mechanical and Production Engineering"", Ballerup Campus. It is, however, also relevant to students who intend to do research in aerospace engineering. ","Due to Covid-19, the written exam for the Summer of 2021 will be held as an online exam from home with all aids and open internet. <br /> Due to Covid-19, the written exam for the Winter of 2020 will be held as an online exam from home.","24. november, 2020","The teaching is based on 'learning by doing'. There will be lectures, exercises and two projects with computer simulations. The projects will be done in groups from 1-4 students.",Four hours,,M-AED-U1,At the Studyplanner,,"This course gives the student an opportunity to prepare a project that may participate in DTU's Study Conference on sustainability, climate technology, and the environment (GRØN DYST). More information http://www.groendyst.dtu.dk/english",62 Department of Engineering Technology and Didactics,,,"E3B, F4A","Jens Michael Bertelsen , Ballerup Campus, Building Ballerup , miber@dtu.dk",,,Jens Michael Bertelsen,https://www.dtubasen.dtu.dk/showimage.aspx?id=23707,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
62616,Plastteknologi,5,Danish,"7 step scale , external examiner",Campus Ballerup,BEngOffered as a single course,Written examination and reports  One report counts as 20 % of the total grade. Internal evaluation on report.,All Aid : Digital examination.,13 weeks,Autumn E4A (Tues 13-17)  Spring F4A (Tues 13-17),[ ],,,,"To impart knowledge of materials technology to the students so that they get sufficient grounding for selection, processing and applications of plastics materials. The students should have a knowledge of the most important technological processes for plastics, should be able to devise proces possibilities, make calculations for the most important proces parts and carry out method planning. ","A student who has met the objectives of the course will be able to:<br />- Describe plastics processing equipment and functions.<br />- Perform calculations on pressures and forces in plastics processing equipment<br />- Describe the physical and chemical properties of plastics and rubbers.<br />- Perform calculations on deflection of polymers under load.<br />- Perform calculations of plastics molecular weights.<br />- Suggest design of part and mould.<br />- Select appropriate plastics for product.<br />- Explain environmental issues concerning plastics and rubbers.<br />- Use of materials database for materials, process and design support.<br />- Perform financial analysis of production.<br />- Perform basic thermal calculations on plastics processing equipment.</li></ul>","Structure and properties of plastics and rubber. Fiber-reinforced plastic. Systematic materials selection. <br /> Plastics Technology: Processing properties of thermoplastics. Injection moulding. Information about extrusion, blow moulding, thermoforming and welding. Product- and mould design. Influence of the production process on product design and defects. ",None,"Due to Covid-19, the written exam for the Summer of 2021 will be held as an online exam from home with all aids and open internet. <br /> Due to Covid-19, the written exam for the Winter of 2020 will be held as an online exam from home.","05. maj, 2020",Lectures and Project work in small groups.,4 hours,,41786 and 41785,At the Studyplanner,41786.41785,,62 Department of Engineering Technology and Didactics,,,"E4A, F4A","Mads Peter Schreiber , Ballerup Campus, Building Ballerup, Ph. (+45) 3588 5308 , mpsc@dtu.dk",,,Jonas Folke Sundberg,https://www.dtubasen.dtu.dk/showimage.aspx?id=75649,Sebastian Horch,https://www.dtubasen.dtu.dk/showimage.aspx?id=6412,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
62618,Økonomi for ingeniører,5,English,"7 step scale , internal examiner",Campus Ballerup,BEng,"Oral examination and reports  Assessment is based on report(s), presentation at exam and individual questions. Final grade is based on a global view. The exam is a group exam.",,13 weeks,Autumn E4B (Fri 8-12)  The course is currently not offered in spring 2021,[ ],,,,To provide the students with a fundamental understanding of investments and to apply economic theory and methods to technical investment projects. ,"A student who has met the objectives of the course will be able to:<br />- To understand the conditions for a company, marketing technical products, working in a competitive market economy and to understand the mechanisms in a legal conflict between companies<br />- To be acquainted with the main principles and laws of international trade between two companies, which produces or sales technical products<br />- To establish a stakeholder/player model for a technical investment project<br />- To establish a route diagram for flows of money and resources of an investment project, and to establish a financial model for a investment project. which includes external (loans) and internal (equity) financing<br />- To distinguish between technical and economic life time of an investment project<br />- To evaluate the financial model of a technical investment project through different methods e.g. the method of Net Present Value (NPV) or Internal Rate of Return (IRR), and to compare investments in order find the most optimal investment<br />- To establish a cash-flow analysis of a technical investment project<br />- To establish and evaluate a risk analysis for a technical Investment project<br />- Based on given conditions to select cost minimal production, and select a strategy for obtaining a profit maximum in different markets</li></ul>","Production, investment theory and financial theory for technical applications. Analysis of cash flow. Analysis of risks applied to investments and financial instruments. ",None,Elective course available for all bachelor students (DTU Diplom) <br /><br /> THE COURSE IS NOT OFFERED IN SPRING 2021,"04. november, 2020",Classroom lectures. Group work with assignments and cases.,,,,At the Studyplanner,62634,,62 Department of Engineering Technology and Didactics,,,"E4B, F4B, Additional days might be necessary.","Charlotte Flyger , Ballerup Campus, Building Ballerup , csfl@dtu.dk",Jens Bækkel Larsen (Primary contact person),,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
62620,Bæredygtig anvendelse af materialer,5,English,"7 step scale , internal examiner",Campus Ballerup,BEng,Written examination and reports  The written exam counts 70% and a project work counts 30% of the grade,All Aid,13 weeks,Spring F3B (Fri 13-17),[ ],,,,"The overall course objective is to make the topic environmental impact by implication of materials manageable, so that environmental impact can be included as a measurable parameter beside the other properties of a material and thereby can be included as a parameter when designing a product similar to the other specifications. <br /><br /> The purpose is also to make the students aware that a product must meet both environmental requirements and application requirements, and to provide them with a tool for this. This also includes the possibilities of increased material recycling in product manufacture. <br /><br /> The course will help the student to meet the UN World Goal No. 12 ","A student who has met the objectives of the course will be able to:<br />- Give a quantitative assessment of the environmental consequences of producing a given material.<br />- Calculate energy consumption and equivalent CO2 emissions when manufacturing materials.<br />- Calculate environmental impacts, ECO index and other environmental data, by use of the computer program CES and to produce environmental data graphically<br />- Define the concept of ""critical material"", and calculate how critical the consumption of a material is compared with the resources for the material in question.<br />- Explain why we use the materials that we do and the changes in the properties of a product if we use alternative materials.<br />- Analyse the life cycle of a product and give qualified suggestions on which materials and how much of these that can be recycled.<br />- Develop and use models for the need for different materials in the future, also taking into account their recycling.<br />- Consider how material properties are changed by recycling materials.<br />- Choose materials and manufacturing methods that best meet desires for low environmental impact and other product properties (strength, stiffness, price…).<br />- Explain the principles of how a product should be designed constructively and materially, to meet both environmental requirements and product property wishes.<br />- Carry out a redesign of a given product in order to reduce its environmental impact while its properties are not significantly degraded.</li></ul>","• The environmental problems that are associated with producing a material. <br /> • Overview of where the elements or materials come from and the consequences of extracting them. <br /> • Methods to quantify environmental problems, thereby assessing the environmental problems for each material and the contribution of each stage of the manufacturing process (es). <br /> • Calculation of the energy associated with the manufacture of materials, as well as CO2 equivalents in the manufacture of materials. <br /> • Definition of the term ""Embodied energy"". <br /> • A clear definition of the concept of critical materials. <br /> • Methods for assessing how large reserves are in the world of the various materials / elements and to calculate their index of exhaustion. <br /> • The reason why do we use the materials we do, and which properties of the critical materials makes them so attractive that we choose to use them. <br /> • Models for the consumption of materials in the future. <br /> • The computer program CES as a tool for assessing the environmental consequences of extraction and use of materials. <br /> • Methods for assessing the environmental impact of a product throughout the life of the product, and thereby assessing the environmental impact both from the materials in the product and from the use of the product. <br /> • The concepts recycling, down cycling, LCA and ECO comparison models. <br /> • Methods / principles for manufacturing apparatus using materials with low environmental impact while the product properties are acceptable. <br /> • Overview of possible replacement materials / alternative materials and their consequences. <br /> • Calculation / assessment of which product changes the use of alternative materials leads to, and calculation of how much it helps on the environmental impact to use these materials. <br /> • In addition to the above topics, the course contains many examples of the above, so that the student have a “hands on” the mentioned topics. <br /> • The course also includes a project work, where the student redesigns one or more products, so that they give a lesser environmental impact while their functions are maintained. ",None,"Due to Covid-19, the written exam for the Summer of 2021 will be held as an online exam from home with all aids and open internet. <br /> Due to Covid-19, the written exam for the Winter of 2020 will be held as an online exam from home.","05. maj, 2020","Lecture, exercises and project work",4 hours,,,At the Studyplanner,,"This course gives the student an opportunity to prepare a project that may participate in DTU's Study Conference on sustainability, climate technology, and the environment (GRØN DYST). More information http://www.groendyst.dtu.dk/english",62 Department of Engineering Technology and Didactics,,,"E3B, F3B","Carsten Rützou , Ballerup Campus, Building Ballerup , carru@dtu.dk",,,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
62622,Baneteknologi og drift: fra første idé til fuld fart,5,English,"7 step scale , external examiner",Campus Ballerup,BEngOffered as a single course,Oral examination and exercises  Exams and exercises may be performed in Danish at the student's request.,Written works of reference are permitted,13 weeks,Autumn E3A (Tues 8-12)  Special tours to railway facilities require flexible time outside of normal class time. Sometimes there could be offered an overnight visit outside of Denmark.,[ ],,,,This course offers technical knowledge of railways that is useful in the planning and management of railway operations. The course provides theoretical and practical knowledge including mathematical methods and industry-specific computer applications typical for the planning of rail traffic. ,"A student who has met the objectives of the course will be able to:<br />- Explain the technical components and operating characteristics of railways, such as track, signals, and trains<br />- Describe current important concerns and trends in railway management<br />- Summarize the available literature and data sources for railways<br />- Calculate train motion and minimum train separation (headways)<br />- Create a timetable for a railway service and explain the parameters and decisions required<br />- Calculate the punctuality of railway lines from historic data or simulation<br />- Evaluate the capacity of a railway line and explain how capacity and timetable influence punctuality<br />- Build a model of a railway infrastructure and analyze this using computer software<br />- Present technical problems of railways – orally and in written form</li></ul>","Particular conditions for railways - including an introduction to train control on railways, infrastructure elements, signalling systems and timetabling as well as evaluation of the capacity and regularity of timetables. The course leads to more specialized courses within railways. ","Special excursions and tours are offered as budget and external support allow. Some years there may be exciting tours, sometimes outside Denmark. ","Mobility and Infrastructure (100%) <br /> Mandatory course: Mobility, Transport, and Logistics 3. semester <br /> Guest students from abroad are encouraged and welcome <br /> Not offered in 2021, schedule change to spring semester starting in 2022.","25. november, 2020","The course is organized with lectures, self-tuition, exercises and field trips and self-studies. Project work in groups of 2-3 students.",,,42976,At the Studyplanner,13125.13524.13525.13523.42990.42976,"Please contact the teacher for information on whether this course gives the student the opportunity to prepare a project that may participate in DTU´s Study Conference on sustainability, climate technology, and the environment (GRØN DYST). More infor http://www.groendyst.dtu.dk/english",62 Department of Engineering Technology and Didactics,,,E3A,"Steven Harrod , Ballerup Campus, Building Ballerup , stehar@dtu.dk",,,Steven Seth Harrod,https://www.dtubasen.dtu.dk/showimage.aspx?id=93497,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
62623,"Bæredygtighed, mobilitet og samfund",10,Danish,"7 step scale , external examiner",Campus Ballerup,BEngOffered as a single course,"Oral examination and exercises  A large group project assignment comprises 50% of the grade points, while an individual written multiple choice test over all course topics provides the remaining 50%.",No Aid : The Multiple choice test is conducted without notes and other help.,13 weeks + 3 weeks,"Autumn E2B (Thurs 8-12) and January  The course includes six to eight additional meetings outside the normal schedule (E2B), and an equal number of regular schedule meetings are canceled. The total meetings and workload equals 10 ects. Students in the MOTOLO study plan should have no conflicts.",[ ],,,,"The course is an introduction to the value creation and impact of transport on the environment, economic development, and society at large. The course covers the relationships between sutainability, mobility and society (e.g. commerce, manufacturing, quality of life, and culture). ","A student who has met the objectives of the course will be able to:<br />- Explain different transport modes, their typical applications, technology development, and political issues.<br />- Explain basic concepts of national development: urban development, industrial development and supply chain<br />- Define sustainability and measure the sustainability of development forms and transport services, especially in greenhouse gases (CO2)<br />- Explain fundamental sustainable concepts and analize a transport problem according to these concepts.<br />- Apply computer simulation games to model the relationship between transport, development and sustainability<br />- Explain the process and content in an EIA (environmental impact analysis) study, in Danish ""VVM""<br />- Utilize geographic information systems to create maps and to measure transport service accessibility<br />- Study a loosely defined problem formulation within mobility, including analysis of geographic data, and propose and defend a mobility solution with maps created by the student<br />- Can write technical reports and present report results orally</li></ul>","The course introduces concepts of economic development and environmental impact, where transport is a deciding force in the future development of cities and supply chains. Basic concepts of transport are explained and the course focuses on how transport directs development and determines the consumption of resources and the emission of greenhouse gases. The computer game ""Cities: Skylines"" is used to demonstrate concepts and examples. ",None,"Design, Maskin og Produktion DMP (100%) <br /> Mandatory course: Mobility, Transport, and Logistics 1. semester <br /> First time in semester E20","24. august, 2020","Lectures, project assignment, classroom teaching and final exam",40 minutes (for Multiple Choice),,42997,At the Studyplanner,42995.42997,"This course gives the student an opportunity to prepare a project that may participate in DTU's Study Conference on sustainability, climate technology, and the environment (GRØN DYST). More information http://www.groendyst.dtu.dk/english",62 Department of Engineering Technology and Didactics,,,E2B,"Steven Harrod , Ballerup Campus, Building Ballerup , stehar@dtu.dk",,,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
62624,"Transportsystemer - Bane, Vej og Luft",5,Danish,"7 step scale , external examiner",Campus Ballerup,BEngOffered as a single course,"Oral examination and exercises  There will be required a large assignment that must be passed before one can sit the exam. There can be setup multiple required exercises or excursions, which will be set at the beginning of the course.",All Aid,13 weeks,The course is not active,[ ],,,,"Students will learn the characteristics of different transport modes, and how they should be best managed. The technology of different transport modes will be explained, and their individual strengths and weaknesses discussed, particularly the competitive strengths of high speed rail and air transport. The primary focus is passenger transport, but some discussion of freight transport may be included if time allows. ","A student who has met the objectives of the course will be able to:<br />- Explain the actors and the organisation of both commercial transport firms and government transport authorities<br />- Describe the technologies of road, railway, and air transport, and calculate their costs and capacities<br />- Assess the demand for transport, and explain how station location and network design respond to this demand.<br />- Explain data sources and techniques for data collection and use these for analyses in transport systems<br />- Explain timetable planning and calculation, and how a timetable supports quality in transport<br />- Describe the management of operations of transport, and explain the performance measures commonly used<br />- Assess the financial performance of transport services, and explain selected performance measures<br />- Explain ""mobility as a service"" (MAAS) and evaluate technologies for sale of transport services and customer service<br />- Write assignments and present issues in transport policy and management - both orally and in writing</li></ul>","Introduction to the role of transport systems in broader mobility planning. Characteristics and effects of various transport systems. Need assessments for implementation of passenger transport networks. Design and planning of public transport networks and timetables, including introduction to tools and methods. Transport service organization and management. Economic performance and competitors. Mobility as a Service and disruptive technologies. ","Excursions are dependent on travel funds and external support, and could change. ","Mandatory course, diplom program Mobility, Transport, and Logistics","19. november, 2020","Lectures, discussions, group work, excursions and self studies. Work with hand-ins in groups.",,,42941 and 62619,At the Studyplanner,42941.62619,"Please contact the teacher for information on whether this course gives the student the opportunity to prepare a project that may participate in DTU´s Study Conference on sustainability, climate technology, and the environment (GRØN DYST). More infor http://www.groendyst.dtu.dk/english",62 Department of Engineering Technology and Didactics,,,Decide with teacher,"Steven Harrod , Ballerup Campus, Building Ballerup , stehar@dtu.dk",,,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
62625,Industri 4.0 - Produkt opmåling og visualisering,5,Danish,"7 step scale , internal examiner",Campus Ballerup,BEng,Evaluation of experiments and reports,All Aid,3 weeks,The course is not delivered 2021,[ ],,,,"The course delivers an introduktion to the broad area of Industry 4.0, which has the overall objective of digitalization of all functions in an industrial production process with elements within product innovation, design, verification, production and maintenance both with respect to the production equipment and with respect to the application domains of the products. Then the course focuses on 3D optical scanning mainly in relation to industrial design and production processes. The 3D scanner ATOS 3D is applied for analysis of a physical products geometrical structure. ","A student who has met the objectives of the course will be able to:<br />- Understand and explain the principles applied in photogrammetry.<br />- Understand and explain the principles applied for representing a physical object surface using a point cloud.<br />- Understand and explain the principles applied for representing an object in a CAD system.<br />- Understand and apply a 3D optical scanning system for generation of a point cloud.<br />- Understand and apply tools for object reconstruction with known CAD object representation using a 3D scanning system, including visualization of CAD tolerance limits on the scanned object.<br />- Understand and apply tools for object reconstruction without known CAD object representation when using a 3D optical scanning system.<br />- Independently apply a 3D optical scanning system for object measurement, on an object with a known CAD representation.<br />- Independently carry out initial steps towards object measurement, on an object without known representation (reverse engineering).</li></ul>","The course delivers an introduktion to the application of optical 3D object scanning within primarely industrial design and production processes. Initially an introduction is given to the physical principles applied in photogrammetry. Then it continues with the processes: calibration, coloration of physical object in preparation for scanning, the scaning process for generation of 3D point cloud for physical object, reconstruction of scanned object with and without known CAD representation, visualization of tolerances in relation to known CAD object, participants carry out experiments on object scanning with and without known object CAD representation. ","The course is interdisciplinary emphasizing technology aspects and is delivered in a cooperation between departments. The course is delivered by the following: <br /> Per V. Bigum (course responsible), Niels Bek Jensen, Árni Jespersen, Ian Bridgwood, John Aa. Sørensen. ",None,"15. marts, 2021",The course is delivered in a combination of presentations of new course material and hands-on using the ATOS 3D optical scanner from the company GOM GmbH,,,,At the Studyplanner,,"This course gives the student an opportunity to prepare a project that may participate in DTU's Study Conference on sustainability, climate technology, and the environment (GRØN DYST). More information http://www.groendyst.dtu.dk/english",62 Department of Engineering Technology and Didactics,,,The last day,"Mads Peter Schreiber , Ballerup Campus, Building Ballerup, Ph. (+45) 3588 5308 , mpsc@dtu.dk",,,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
62626,Computer Aided Design CAD2,5,English,"7 step scale , internal examiner",Campus Ballerup,BEng,Evaluation of experiments and reports  Continuous assessment/project.,,13 weeks,Autumn E4B (Fri 8-12),[ ],,,"For Danish students - CAD (the fundamental CAD at 1-semester), foreign students will be assessed on their application.","To give the engineering students an advanced insight in working with a feature-based, parametric solid modeling CAD system. This course is designed around a process-based approach to training. The process-based training, emphasizes the processes and procedures you follow to complete a particular task. By utilizing case studies to illustrate these processes, the students will learn the necessary commands, options and menus in the context of completing a design task. The main goal of this course is to teach students how to build standard/advanced models and advanced surface models by using an advanced 3D-CAD program (SolidWorks) ","A student who has met the objectives of the course will be able to:<br />- Apply basic/advanced design methods for a product/system within the fields of: Utility, Appearance, and Ease of maintenance, Low costs and communication<br />- Analyze and compare with existing products.<br />- Work both independently and in groups.<br />- Argue for a selected design method for a actual design.<br />- Characterize a product by a range of descriptive and analytical models.<br />- Describe a product by identifying its processes, organs and components.<br />- Identify standard elements, machine elements and components in a product and select appropriately design method.<br />- Be able to solve advanced design problems by integrating mathematical equations in the design process and the use of simulation.<br />- Produce data (CNC-code) for a milling machine / turning machine, by using different CAM tools (Computer aided Manufacturing).<br />- Be able to build advanced models in the CAD system based on scanned data.<br />- Use graphical models in problem solving and presentation of design proposals.<br />- Carry out an advanced design project.</li></ul>","The focus of this course is on the advanced skills, tools, and concepts central to successfully building multibody (Boolean operations) and advanced surface models. The course would cover all the standard tools in a feature based parametric CAD system. Computerized 3D visualizing tools for preparation of presentation material and production drawings will be used. Stereo lithography (SLA), CNC (computer numerical control), reverse engineering - 3D scanning, and build advanced 3D models from the scanned data. Designing advanced 3D-models by integrating mat. equation into to the design process. Sheet metal design and design of steel structure with SolidWorks Weldments functionality. Introduction to SolidWorks Simulation in connection with assignments. ",None,None,"30. november, 2020",The teaching is based on a “design-led approach”. Approximately half of the time allocated to the course will be used in guided individual tasks and projects work in groups. The course projects will give the students an opportunity to apply advanced concepts learned in the class to real-life problems,,,,"At the Studyplanner  Course responsible is study head Maskin, Ballerup, but will not be teaching the course.",,,62 Department of Engineering Technology and Didactics,,,,Per Valentin Bigum,,,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
62627,Design og udvikling af kollektiv transport,5,Danish,"7 step scale , external examiner",Campus Ballerup,BEngOffered as a single course,Oral examination and reports  Evaluation of report and mandatory oral presentation on the last day of the course,All Aid,3 weeks,June,[ ],,,,"The general objective is to achieve knowledge within modelling of public or common carrier transport. The students will complete a public transport project including initial need assessments, timetabling, setting up and implementing traffic model calculations and final socioeconomic analysis. ","A student who has met the objectives of the course will be able to:<br />- Demonstrate tools for transport analysis in geographic information systems<br />- Find and explain sources of data for transport analysis<br />- Analyze the accessibility and mobility of an existing transport network, find areas for improvement<br />- Determine and defend alignments, stop placement and stopping patterns for a new transport line<br />- Construct and evaluate a timetable, including estimating driving time and coordinating transfers<br />- Calculate and evaluate operating economy and socio-economics of a transport project<br />- Complete and evaluate a typical, realistic public transport planning project<br />- Write a technical report, including references and relevant visualisations<br />- Present issues and solutions in public transport - both orally and in writing</li></ul>","Skills training and applications focused lessons on planning of transport services. Analysis of transport line coverage of geographic areas, buildings, and populations. Analysis of the origin -destination matrix of travel times and costs. Estimation of the costs of new transport lines. Application of GIS software to estimate potential demand for new transport services. Calculation of the operating and social economy of transport services. Particular focus on a project based approach. <br /><br /> QGIS, an open source geographic information systems program, is used as the general software tool. Students may install the program on their own computer. ",None,"The teaching in June 2021 is online. <br /> Mandatory course, Bachelor of Engineering Mobility, Transport and Logistics","29. april, 2021","Lecture, group work, ongoing project work. Group assignments and final report.",,,42942 and 62621,At the Studyplanner,42989.42942.62621,"Please contact the teacher for information on whether this course gives the student the opportunity to prepare a project that may participate in DTU´s Study Conference on sustainability, climate technology, and the environment (GRØN DYST). More infor http://www.groendyst.dtu.dk/english",62 Department of Engineering Technology and Didactics,,,The last day,"Steven Harrod , Ballerup Campus, Building Ballerup , stehar@dtu.dk",,,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
